identifier,ident_count,city,year
2850354,2,London,2020
289392,2,London,2020
2850832,2,London,2020
2834698,2,London,2020
384930,2,London,2020
2164172,2,London,2020
855375,2,London,2020
2861661,2,London,2020
2827936,2,London,2020
2827853,2,London,2020
2231192,2,London,2020
1624432,2,London,2020
1840582,2,London,2020
2306967,2,London,2020
2886377,2,London,2020
2326286,2,London,2020
1835240,2,London,2020
2331254,2,London,2020
1782634,2,London,2020
3125717,2,London,2020
3281842,2,London,2020
762683,2,London,2020
19073,2,London,2020
50920,2,London,2020
724346,2,London,2020
63000,2,London,2020
1859910,2,London,2020
739751,2,London,2020
2831540,2,London,2020
1759875,2,London,2020
1767830,2,London,2020
2830862,2,London,2020
2828812,2,London,2020
105240,2,London,2020
2831479,2,London,2020
1751593,1,London,2020
1791315,1,London,2020
1720654,1,London,2020
1720817,1,London,2020
1468499,1,London,2020
1469864,1,London,2020
1781642,1,London,2020
1769222,1,London,2020
1443811,1,London,2020
1744345,1,London,2020
1453678,1,London,2020
1742316,1,London,2020
1454825,1,London,2020
1621320,1,London,2020
1685614,1,London,2020
1712102,1,London,2020
1629669,1,London,2020
1578971,1,London,2020
1651905,1,London,2020
1648860,1,London,2020
1646196,1,London,2020
1631190,1,London,2020
1583118,1,London,2020
1584680,1,London,2020
1593150,1,London,2020
1599858,1,London,2020
1630902,1,London,2020
1627291,1,London,2020
1696387,1,London,2020
1626552,1,London,2020
1608441,1,London,2020
1622693,1,London,2020
1613879,1,London,2020
1614645,1,London,2020
1615151,1,London,2020
1622329,1,London,2020
1622151,1,London,2020
1617371,1,London,2020
1621852,1,London,2020
1659957,1,London,2020
1567800,1,London,2020
1666394,1,London,2020
1558375,1,London,2020
1501272,1,London,2020
1501274,1,London,2020
1501302,1,London,2020
1501500,1,London,2020
1690154,1,London,2020
1688995,1,London,2020
1505130,1,London,2020
1528979,1,London,2020
1686028,1,London,2020
1529544,1,London,2020
1682329,1,London,2020
1681215,1,London,2020
1680869,1,London,2020
1540795,1,London,2020
1678955,1,London,2020
1674955,1,London,2020
1674132,1,London,2020
1672448,1,London,2020
1550065,1,London,2020
1670953,1,London,2020
1669385,1,London,2020
1436627,1,London,2020
3809444,1,London,2020
1432092,1,London,2020
521365,1,London,2020
574531,1,London,2020
559158,1,London,2020
554669,1,London,2020
550722,1,London,2020
540821,1,London,2020
531444,1,London,2020
531029,1,London,2020
500531,1,London,2020
405954,1,London,2020
499272,1,London,2020
495142,1,London,2020
488232,1,London,2020
464262,1,London,2020
454115,1,London,2020
449877,1,London,2020
417801,1,London,2020
589696,1,London,2020
590232,1,London,2020
601423,1,London,2020
617874,1,London,2020
744706,1,London,2020
741615,1,London,2020
728976,1,London,2020
724460,1,London,2020
712133,1,London,2020
710457,1,London,2020
700881,1,London,2020
692657,1,London,2020
663534,1,London,2020
662120,1,London,2020
660439,1,London,2020
640377,1,London,2020
638815,1,London,2020
634706,1,London,2020
622593,1,London,2020
409010,1,London,2020
404863,1,London,2020
1420315,1,London,2020
29452,1,London,2020
147487,1,London,2020
115129,1,London,2020
112287,1,London,2020
102684,1,London,2020
71824,1,London,2020
39713,1,London,2020
30938,1,London,2020
28258,1,London,2020
399948,1,London,2020
16575,1,London,2020
11700,1,London,2020
8882,1,London,2020
6692,1,London,2020
1439,1,London,2020
1245,1,London,2020
28,1,London,2020
152427,1,London,2020
160927,1,London,2020
171012,1,London,2020
186458,1,London,2020
394132,1,London,2020
390106,1,London,2020
370785,1,London,2020
357859,1,London,2020
355160,1,London,2020
354498,1,London,2020
340786,1,London,2020
330465,1,London,2020
324885,1,London,2020
302977,1,London,2020
291618,1,London,2020
232946,1,London,2020
220795,1,London,2020
215911,1,London,2020
189038,1,London,2020
747360,1,London,2020
749759,1,London,2020
753733,1,London,2020
1150602,1,London,2020
1244354,1,London,2020
1241637,1,London,2020
1236256,1,London,2020
1234247,1,London,2020
1232987,1,London,2020
1232381,1,London,2020
1161435,1,London,2020
1145001,1,London,2020
755524,1,London,2020
1141045,1,London,2020
1138701,1,London,2020
1137074,1,London,2020
1099467,1,London,2020
1078289,1,London,2020
1068938,1,London,2020
1043349,1,London,2020
1245075,1,London,2020
1261255,1,London,2020
1273681,1,London,2020
1291030,1,London,2020
1418691,1,London,2020
1413868,1,London,2020
1408498,1,London,2020
1404054,1,London,2020
1376060,1,London,2020
1375855,1,London,2020
1374169,1,London,2020
1362207,1,London,2020
1355616,1,London,2020
1354686,1,London,2020
1354240,1,London,2020
1321488,1,London,2020
1317088,1,London,2020
1297023,1,London,2020
1292442,1,London,2020
1030528,1,London,2020
1029261,1,London,2020
1014176,1,London,2020
899639,1,London,2020
885619,1,London,2020
883351,1,London,2020
882778,1,London,2020
878919,1,London,2020
870322,1,London,2020
867755,1,London,2020
865767,1,London,2020
862438,1,London,2020
854537,1,London,2020
837437,1,London,2020
783022,1,London,2020
781146,1,London,2020
777244,1,London,2020
773414,1,London,2020
773179,1,London,2020
892873,1,London,2020
904693,1,London,2020
1013268,1,London,2020
908366,1,London,2020
994868,1,London,2020
992892,1,London,2020
986015,1,London,2020
1808671,1,London,2020
974051,1,London,2020
963399,1,London,2020
963105,1,London,2020
923147,1,London,2020
922489,1,London,2020
921828,1,London,2020
912217,1,London,2020
911413,1,London,2020
910816,1,London,2020
908795,1,London,2020
908569,1,London,2020
1795261,1,London,2020
2123575,1,London,2020
1811141,1,London,2020
2830652,1,London,2020
2839061,1,London,2020
2838997,1,London,2020
2838930,1,London,2020
2838738,1,London,2020
2838660,1,London,2020
2838638,1,London,2020
2837742,1,London,2020
2835448,1,London,2020
2835144,1,London,2020
2835097,1,London,2020
2835068,1,London,2020
2834670,1,London,2020
2832936,1,London,2020
2832838,1,London,2020
2832827,1,London,2020
2832618,1,London,2020
2832130,1,London,2020
2831859,1,London,2020
2831839,1,London,2020
2831307,1,London,2020
2830983,1,London,2020
2839161,1,London,2020
2839172,1,London,2020
2839277,1,London,2020
2840494,1,London,2020
2841705,1,London,2020
2841682,1,London,2020
2841676,1,London,2020
2840961,1,London,2020
2840952,1,London,2020
2840706,1,London,2020
2840698,1,London,2020
2840666,1,London,2020
2840638,1,London,2020
2840255,1,London,2020
2839302,1,London,2020
2840072,1,London,2020
2840052,1,London,2020
2839947,1,London,2020
2839757,1,London,2020
2839676,1,London,2020
2839614,1,London,2020
2839559,1,London,2020
2839476,1,London,2020
2839429,1,London,2020
2830911,1,London,2020
2830270,1,London,2020
2841846,1,London,2020
2829695,1,London,2020
2826291,1,London,2020
2826282,1,London,2020
2826172,1,London,2020
2826056,1,London,2020
2825766,1,London,2020
2825737,1,London,2020
2824652,1,London,2020
2824349,1,London,2020
2824300,1,London,2020
2824080,1,London,2020
2821542,1,London,2020
2821467,1,London,2020
2820426,1,London,2020
2820158,1,London,2020
2819563,1,London,2020
2818368,1,London,2020
2817017,1,London,2020
2816632,1,London,2020
2815771,1,London,2020
2815581,1,London,2020
2815164,1,London,2020
2826301,1,London,2020
2826630,1,London,2020
2826632,1,London,2020
2827504,1,London,2020
2829575,1,London,2020
2829228,1,London,2020
2829139,1,London,2020
2828533,1,London,2020
2828493,1,London,2020
2828290,1,London,2020
2828087,1,London,2020
2827934,1,London,2020
2827657,1,London,2020
2827470,1,London,2020
2826711,1,London,2020
2827305,1,London,2020
2827180,1,London,2020
2826982,1,London,2020
2826931,1,London,2020
2826875,1,London,2020
2826866,1,London,2020
2826800,1,London,2020
2826756,1,London,2020
2826733,1,London,2020
2841764,1,London,2020
2841910,1,London,2020
2814870,1,London,2020
2859830,1,London,2020
2891238,1,London,2020
2882274,1,London,2020
2875686,1,London,2020
2875114,1,London,2020
2874324,1,London,2020
2872370,1,London,2020
2869647,1,London,2020
2867472,1,London,2020
2867114,1,London,2020
2865055,1,London,2020
2864891,1,London,2020
2863958,1,London,2020
2863434,1,London,2020
2863283,1,London,2020
2862031,1,London,2020
2860871,1,London,2020
2860766,1,London,2020
2860690,1,London,2020
2860509,1,London,2020
2860504,1,London,2020
2860101,1,London,2020
2895186,1,London,2020
2913391,1,London,2020
2916730,1,London,2020
3106728,1,London,2020
3673870,1,London,2020
3639007,1,London,2020
3564330,1,London,2020
3476388,1,London,2020
3438602,1,London,2020
3410834,1,London,2020
3313005,1,London,2020
3236772,1,London,2020
3184276,1,London,2020
3105965,1,London,2020
2926001,1,London,2020
3097997,1,London,2020
3018304,1,London,2020
3013957,1,London,2020
3000290,1,London,2020
2982592,1,London,2020
2952815,1,London,2020
2952383,1,London,2020
2944627,1,London,2020
2939293,1,London,2020
2859987,1,London,2020
2859739,1,London,2020
2842034,1,London,2020
2859681,1,London,2020
2850293,1,London,2020
2850282,1,London,2020
2850271,1,London,2020
2850218,1,London,2020
2850217,1,London,2020
2850180,1,London,2020
2849956,1,London,2020
2849694,1,London,2020
2849458,1,London,2020
2847247,1,London,2020
2846790,1,London,2020
2846516,1,London,2020
2845102,1,London,2020
2844907,1,London,2020
2843733,1,London,2020
2843572,1,London,2020
2843396,1,London,2020
2842988,1,London,2020
2842752,1,London,2020
2842503,1,London,2020
2842197,1,London,2020
2850326,1,London,2020
2850349,1,London,2020
2850563,1,London,2020
2853811,1,London,2020
2859652,1,London,2020
2859643,1,London,2020
2859441,1,London,2020
2859418,1,London,2020
2859270,1,London,2020
2854993,1,London,2020
2854916,1,London,2020
2854224,1,London,2020
2853995,1,London,2020
2853175,1,London,2020
2850605,1,London,2020
2852701,1,London,2020
2852660,1,London,2020
2852115,1,London,2020
2852033,1,London,2020
2851133,1,London,2020
2850814,1,London,2020
2850690,1,London,2020
2850673,1,London,2020
2850672,1,London,2020
2814937,1,London,2020
2814801,1,London,2020
1814315,1,London,2020
2178931,1,London,2020
2457299,1,London,2020
2446821,1,London,2020
2445926,1,London,2020
2440093,1,London,2020
2432691,1,London,2020
2430688,1,London,2020
2416719,1,London,2020
2408849,1,London,2020
2382397,1,London,2020
2378418,1,London,2020
2368707,1,London,2020
2358283,1,London,2020
2341802,1,London,2020
2339899,1,London,2020
2339254,1,London,2020
2333756,1,London,2020
2295352,1,London,2020
2260437,1,London,2020
2260168,1,London,2020
2217011,1,London,2020
2208711,1,London,2020
2457722,1,London,2020
2478856,1,London,2020
2483433,1,London,2020
2541608,1,London,2020
2606861,1,London,2020
2591494,1,London,2020
2585090,1,London,2020
2579398,1,London,2020
2577086,1,London,2020
2568821,1,London,2020
2556351,1,London,2020
2547875,1,London,2020
2544846,1,London,2020
2537651,1,London,2020
2483795,1,London,2020
2535875,1,London,2020
2531806,1,London,2020
2526003,1,London,2020
2509089,1,London,2020
2505672,1,London,2020
2502886,1,London,2020
2495903,1,London,2020
2490429,1,London,2020
2484134,1,London,2020
2179555,1,London,2020
2167544,1,London,2020
2624089,1,London,2020
2159569,1,London,2020
1979480,1,London,2020
1978555,1,London,2020
1954595,1,London,2020
1938026,1,London,2020
1931525,1,London,2020
1929702,1,London,2020
1920385,1,London,2020
1919215,1,London,2020
1913260,1,London,2020
1912598,1,London,2020
1908701,1,London,2020
1902663,1,London,2020
1893882,1,London,2020
1888130,1,London,2020
1884527,1,London,2020
1875167,1,London,2020
1841092,1,London,2020
1839196,1,London,2020
1833980,1,London,2020
1831095,1,London,2020
1830243,1,London,2020
1985306,1,London,2020
1990769,1,London,2020
1998857,1,London,2020
2105193,1,London,2020
2149814,1,London,2020
2142376,1,London,2020
2137312,1,London,2020
2133612,1,London,2020
3730250,1,London,2020
2118269,1,London,2020
2116455,1,London,2020
2111982,1,London,2020
2106501,1,London,2020
2093708,1,London,2020
2005052,1,London,2020
2093530,1,London,2020
2082883,1,London,2020
2077508,1,London,2020
2072865,1,London,2020
2072827,1,London,2020
2061125,1,London,2020
2037475,1,London,2020
2034505,1,London,2020
2030068,1,London,2020
2607107,1,London,2020
2637666,1,London,2020
2814361,1,London,2020
2778002,1,London,2020
2788542,1,London,2020
2788538,1,London,2020
2788516,1,London,2020
2788422,1,London,2020
2788376,1,London,2020
2788364,1,London,2020
2788304,1,London,2020
2788237,1,London,2020
2788112,1,London,2020
2787918,1,London,2020
2787392,1,London,2020
2785674,1,London,2020
2785447,1,London,2020
2785373,1,London,2020
2785054,1,London,2020
2784984,1,London,2020
2783321,1,London,2020
2781763,1,London,2020
2781364,1,London,2020
2780830,1,London,2020
2778603,1,London,2020
2788831,1,London,2020
2790206,1,London,2020
2791187,1,London,2020
2803913,1,London,2020
2814316,1,London,2020
2814158,1,London,2020
2810699,1,London,2020
2808650,1,London,2020
2807889,1,London,2020
2807632,1,London,2020
2807439,1,London,2020
2805954,1,London,2020
2805423,1,London,2020
2803410,1,London,2020
2792389,1,London,2020
2802851,1,London,2020
2802750,1,London,2020
2802130,1,London,2020
2800264,1,London,2020
2799476,1,London,2020
2799394,1,London,2020
2799158,1,London,2020
2798148,1,London,2020
2792428,1,London,2020
2778267,1,London,2020
2777984,1,London,2020
2644798,1,London,2020
2777631,1,London,2020
2747382,1,London,2020
2745022,1,London,2020
2743421,1,London,2020
2742755,1,London,2020
2737313,1,London,2020
2734942,1,London,2020
2723999,1,London,2020
2720331,1,London,2020
2719645,1,London,2020
2713027,1,London,2020
2712756,1,London,2020
2712311,1,London,2020
2710530,1,London,2020
2706423,1,London,2020
2700306,1,London,2020
2695354,1,London,2020
2694805,1,London,2020
2683740,1,London,2020
2678982,1,London,2020
2665033,1,London,2020
2662498,1,London,2020
2750742,1,London,2020
2755993,1,London,2020
2756302,1,London,2020
2770214,1,London,2020
2777453,1,London,2020
2777378,1,London,2020
2777317,1,London,2020
2775676,1,London,2020
2775412,1,London,2020
2774621,1,London,2020
2771967,1,London,2020
2770568,1,London,2020
2770560,1,London,2020
2768757,1,London,2020
2757049,1,London,2020
2766644,1,London,2020
2766011,1,London,2020
2765873,1,London,2020
2765185,1,London,2020
2760796,1,London,2020
2760731,1,London,2020
2759275,1,London,2020
2759239,1,London,2020
2758538,1,London,2020
1,1,London,2020
1850,359,Los Angeles,2017
80984,263,Los Angeles,2017
17695,254,Los Angeles,2017
275891,207,Los Angeles,2017
6971,200,Los Angeles,2017
73705,200,Los Angeles,2017
444470,199,Los Angeles,2017
52839,190,Los Angeles,2017
12809,143,Los Angeles,2017
81261,130,Los Angeles,2017
165078,119,Los Angeles,2017
392423,119,Los Angeles,2017
11060,115,Los Angeles,2017
81779,111,Los Angeles,2017
180811,102,Los Angeles,2017
17630,100,Los Angeles,2017
213838,98,Los Angeles,2017
300745,96,Los Angeles,2017
560165,91,Los Angeles,2017
427782,89,Los Angeles,2017
115129,86,Los Angeles,2017
59822,86,Los Angeles,2017
10787,74,Los Angeles,2017
39264,71,Los Angeles,2017
419371,66,Los Angeles,2017
210826,64,Los Angeles,2017
699883,64,Los Angeles,2017
264861,64,Los Angeles,2017
39752,63,Los Angeles,2017
290522,62,Los Angeles,2017
405954,61,Los Angeles,2017
2616,61,Los Angeles,2017
453687,60,Los Angeles,2017
113881,57,Los Angeles,2017
477,57,Los Angeles,2017
41234,56,Los Angeles,2017
213377,54,Los Angeles,2017
2179,54,Los Angeles,2017
10814,54,Los Angeles,2017
33605,54,Los Angeles,2017
59227,53,Los Angeles,2017
80445,51,Los Angeles,2017
74669,51,Los Angeles,2017
2991,51,Los Angeles,2017
1831095,51,Los Angeles,2017
429191,50,Los Angeles,2017
1052604,48,Los Angeles,2017
541146,48,Los Angeles,2017
242224,47,Los Angeles,2017
472970,47,Los Angeles,2017
1,46,Los Angeles,2017
281095,45,Los Angeles,2017
346436,45,Los Angeles,2017
421748,45,Los Angeles,2017
2340,44,Los Angeles,2017
386641,43,Los Angeles,2017
425568,42,Los Angeles,2017
1442162,42,Los Angeles,2017
614583,41,Los Angeles,2017
1020162,41,Los Angeles,2017
1263262,40,Los Angeles,2017
220795,40,Los Angeles,2017
550722,40,Los Angeles,2017
704502,39,Los Angeles,2017
216168,38,Los Angeles,2017
3785,38,Los Angeles,2017
44845,35,Los Angeles,2017
854537,35,Los Angeles,2017
1005353,35,Los Angeles,2017
318515,35,Los Angeles,2017
36483,34,Los Angeles,2017
220046,32,Los Angeles,2017
1163777,31,Los Angeles,2017
13444,31,Los Angeles,2017
476404,31,Los Angeles,2017
1694403,30,Los Angeles,2017
15030,30,Los Angeles,2017
20707,30,Los Angeles,2017
317487,29,Los Angeles,2017
423042,28,Los Angeles,2017
80993,27,Los Angeles,2017
78845,27,Los Angeles,2017
996996,27,Los Angeles,2017
43815,27,Los Angeles,2017
13200,27,Los Angeles,2017
2413764,27,Los Angeles,2017
133261,26,Los Angeles,2017
4079,26,Los Angeles,2017
