observer,obs_count,city,year
1447685,1,San Francisco,2019
1446390,1,San Francisco,2019
1442641,1,San Francisco,2019
1440026,1,San Francisco,2019
1438861,1,San Francisco,2019
1435580,1,San Francisco,2019
1433602,1,San Francisco,2019
1428993,1,San Francisco,2019
1426876,1,San Francisco,2019
1423331,1,San Francisco,2019
1375083,1,San Francisco,2019
1420834,1,San Francisco,2019
1420021,1,San Francisco,2019
1419239,1,San Francisco,2019
1418206,1,San Francisco,2019
1682650,1,San Francisco,2019
1413671,1,San Francisco,2019
1413230,1,San Francisco,2019
1407973,1,San Francisco,2019
1403492,1,San Francisco,2019
1399735,1,San Francisco,2019
1390161,1,San Francisco,2019
1380885,1,San Francisco,2019
1548977,1,San Francisco,2019
1549392,1,San Francisco,2019
1549394,1,San Francisco,2019
1606045,1,San Francisco,2019
1645803,1,San Francisco,2019
1645661,1,San Francisco,2019
1644529,1,San Francisco,2019
1643824,1,San Francisco,2019
1675498,1,San Francisco,2019
1641147,1,San Francisco,2019
1641144,1,San Francisco,2019
1641130,1,San Francisco,2019
1639997,1,San Francisco,2019
1639819,1,San Francisco,2019
1636899,1,San Francisco,2019
1633317,1,San Francisco,2019
1632544,1,San Francisco,2019
1630650,1,San Francisco,2019
1630560,1,San Francisco,2019
1629224,1,San Francisco,2019
1629221,1,San Francisco,2019
1629205,1,San Francisco,2019
1628496,1,San Francisco,2019
1628489,1,San Francisco,2019
1627514,1,San Francisco,2019
1627509,1,San Francisco,2019
1613183,1,San Francisco,2019
1613052,1,San Francisco,2019
1610757,1,San Francisco,2019
1610657,1,San Francisco,2019
1610505,1,San Francisco,2019
1675126,1,San Francisco,2019
1648111,1,San Francisco,2019
1648536,1,San Francisco,2019
1654930,1,San Francisco,2019
1666411,1,San Francisco,2019
1661663,1,San Francisco,2019
1666723,1,San Francisco,2019
1668488,1,San Francisco,2019
1668809,1,San Francisco,2019
1669139,1,San Francisco,2019
1669191,1,San Francisco,2019
1669413,1,San Francisco,2019
1671973,1,San Francisco,2019
1659354,1,San Francisco,2019
1656117,1,San Francisco,2019
1656049,1,San Francisco,2019
1653620,1,San Francisco,2019
1649168,1,San Francisco,2019
1653041,1,San Francisco,2019
1652540,1,San Francisco,2019
1650967,1,San Francisco,2019
1650943,1,San Francisco,2019
1674451,1,San Francisco,2019
1674458,1,San Francisco,2019
1650671,1,San Francisco,2019
1650596,1,San Francisco,2019
1674592,1,San Francisco,2019
1650323,1,San Francisco,2019
1674842,1,San Francisco,2019
1674897,1,San Francisco,2019
1606231,1,San Francisco,2019
1604769,1,San Francisco,2019
1554161,1,San Francisco,2019
1676259,1,San Francisco,2019
1579733,1,San Francisco,2019
1579335,1,San Francisco,2019
1577660,1,San Francisco,2019
1576980,1,San Francisco,2019
1575863,1,San Francisco,2019
1575559,1,San Francisco,2019
1573564,1,San Francisco,2019
1572367,1,San Francisco,2019
1570703,1,San Francisco,2019
1568524,1,San Francisco,2019
1568500,1,San Francisco,2019
1567201,1,San Francisco,2019
1566982,1,San Francisco,2019
1566405,1,San Francisco,2019
1564788,1,San Francisco,2019
1564782,1,San Francisco,2019
1564617,1,San Francisco,2019
1564389,1,San Francisco,2019
1563846,1,San Francisco,2019
1561300,1,San Francisco,2019
1559534,1,San Francisco,2019
1558491,1,San Francisco,2019
1557955,1,San Francisco,2019
1557600,1,San Francisco,2019
1555267,1,San Francisco,2019
1555210,1,San Francisco,2019
1554253,1,San Francisco,2019
1580200,1,San Francisco,2019
1677136,1,San Francisco,2019
1582549,1,San Francisco,2019
1589818,1,San Francisco,2019
1601383,1,San Francisco,2019
1596624,1,San Francisco,2019
1594497,1,San Francisco,2019
1593026,1,San Francisco,2019
1592481,1,San Francisco,2019
1591758,1,San Francisco,2019
1591520,1,San Francisco,2019
1591280,1,San Francisco,2019
1590970,1,San Francisco,2019
1590851,1,San Francisco,2019
1590748,1,San Francisco,2019
1590290,1,San Francisco,2019
1588295,1,San Francisco,2019
1582651,1,San Francisco,2019
1588223,1,San Francisco,2019
1588051,1,San Francisco,2019
1587603,1,San Francisco,2019
1587477,1,San Francisco,2019
1587156,1,San Francisco,2019
1586814,1,San Francisco,2019
1585512,1,San Francisco,2019
1585463,1,San Francisco,2019
1585427,1,San Francisco,2019
1585201,1,San Francisco,2019
1585022,1,San Francisco,2019
1584823,1,San Francisco,2019
1240403,1,San Francisco,2019
1235797,1,San Francisco,2019
1222175,1,San Francisco,2019
705431,1,San Francisco,2019
750702,1,San Francisco,2019
749728,1,San Francisco,2019
749714,1,San Francisco,2019
749173,1,San Francisco,2019
746045,1,San Francisco,2019
745946,1,San Francisco,2019
744646,1,San Francisco,2019
1687682,1,San Francisco,2019
743390,1,San Francisco,2019
743135,1,San Francisco,2019
1687912,1,San Francisco,2019
1688194,1,San Francisco,2019
739876,1,San Francisco,2019
738053,1,San Francisco,2019
1688222,1,San Francisco,2019
734776,1,San Francisco,2019
733932,1,San Francisco,2019
733631,1,San Francisco,2019
732957,1,San Francisco,2019
732357,1,San Francisco,2019
732296,1,San Francisco,2019
732015,1,San Francisco,2019
730806,1,San Francisco,2019
730496,1,San Francisco,2019
721959,1,San Francisco,2019
1690995,1,San Francisco,2019
716189,1,San Francisco,2019
751235,1,San Francisco,2019
751776,1,San Francisco,2019
754171,1,San Francisco,2019
783500,1,San Francisco,2019
795047,1,San Francisco,2019
794866,1,San Francisco,2019
1686724,1,San Francisco,2019
794812,1,San Francisco,2019
794607,1,San Francisco,2019
1686802,1,San Francisco,2019
791675,1,San Francisco,2019
786877,1,San Francisco,2019
786860,1,San Francisco,2019
785312,1,San Francisco,2019
784373,1,San Francisco,2019
784011,1,San Francisco,2019
780609,1,San Francisco,2019
754362,1,San Francisco,2019
1687143,1,San Francisco,2019
1687271,1,San Francisco,2019
1687347,1,San Francisco,2019
770452,1,San Francisco,2019
1687419,1,San Francisco,2019
768549,1,San Francisco,2019
767694,1,San Francisco,2019
762883,1,San Francisco,2019
758050,1,San Francisco,2019
755736,1,San Francisco,2019
1687586,1,San Francisco,2019
755132,1,San Francisco,2019
705583,1,San Francisco,2019
702717,1,San Francisco,2019
1686395,1,San Francisco,2019
702277,1,San Francisco,2019
544472,1,San Francisco,2019
543442,1,San Francisco,2019
542976,1,San Francisco,2019
542954,1,San Francisco,2019
542759,1,San Francisco,2019
540632,1,San Francisco,2019
540481,1,San Francisco,2019
537733,1,San Francisco,2019
537458,1,San Francisco,2019
1692187,1,San Francisco,2019
535443,1,San Francisco,2019
1692253,1,San Francisco,2019
527024,1,San Francisco,2019
525512,1,San Francisco,2019
521589,1,San Francisco,2019
521251,1,San Francisco,2019
520603,1,San Francisco,2019
1692282,1,San Francisco,2019
1692455,1,San Francisco,2019
506830,1,San Francisco,2019
1692551,1,San Francisco,2019
505262,1,San Francisco,2019
496427,1,San Francisco,2019
492327,1,San Francisco,2019
481752,1,San Francisco,2019
1692582,1,San Francisco,2019
477982,1,San Francisco,2019
544599,1,San Francisco,2019
545784,1,San Francisco,2019
545818,1,San Francisco,2019
641893,1,San Francisco,2019
693132,1,San Francisco,2019
691972,1,San Francisco,2019
685959,1,San Francisco,2019
678708,1,San Francisco,2019
677479,1,San Francisco,2019
676720,1,San Francisco,2019
658676,1,San Francisco,2019
1691103,1,San Francisco,2019
652914,1,San Francisco,2019
652015,1,San Francisco,2019
649442,1,San Francisco,2019
647695,1,San Francisco,2019
630888,1,San Francisco,2019
1691621,1,San Francisco,2019
630726,1,San Francisco,2019
629479,1,San Francisco,2019
629460,1,San Francisco,2019
629390,1,San Francisco,2019
614325,1,San Francisco,2019
611440,1,San Francisco,2019
610079,1,San Francisco,2019
603236,1,San Francisco,2019
584086,1,San Francisco,2019
570814,1,San Francisco,2019
557564,1,San Francisco,2019
554554,1,San Francisco,2019
797807,1,San Francisco,2019
798949,1,San Francisco,2019
1206040,1,San Francisco,2019
1003207,1,San Francisco,2019
1086460,1,San Francisco,2019
1684282,1,San Francisco,2019
1080842,1,San Francisco,2019
1078037,1,San Francisco,2019
1075654,1,San Francisco,2019
1068699,1,San Francisco,2019
1062239,1,San Francisco,2019
1060557,1,San Francisco,2019
1056979,1,San Francisco,2019
1052969,1,San Francisco,2019
1052786,1,San Francisco,2019
1052539,1,San Francisco,2019
1052077,1,San Francisco,2019
1051171,1,San Francisco,2019
1684357,1,San Francisco,2019
1684443,1,San Francisco,2019
1044901,1,San Francisco,2019
1038846,1,San Francisco,2019
1033463,1,San Francisco,2019
1032770,1,San Francisco,2019
1030004,1,San Francisco,2019
1028589,1,San Francisco,2019
1026564,1,San Francisco,2019
1026451,1,San Francisco,2019
1014573,1,San Francisco,2019
1010967,1,San Francisco,2019
1008873,1,San Francisco,2019
1086476,1,San Francisco,2019
1089193,1,San Francisco,2019
1684237,1,San Francisco,2019
1159039,1,San Francisco,2019
1204627,1,San Francisco,2019
1196092,1,San Francisco,2019
1193848,1,San Francisco,2019
1182977,1,San Francisco,2019
1182973,1,San Francisco,2019
1182209,1,San Francisco,2019
1178217,1,San Francisco,2019
1176550,1,San Francisco,2019
1172760,1,San Francisco,2019
1166212,1,San Francisco,2019
1165932,1,San Francisco,2019
1162648,1,San Francisco,2019
1156444,1,San Francisco,2019
1099562,1,San Francisco,2019
1153412,1,San Francisco,2019
1149487,1,San Francisco,2019
1139227,1,San Francisco,2019
1137652,1,San Francisco,2019
1137249,1,San Francisco,2019
1132789,1,San Francisco,2019
1130923,1,San Francisco,2019
1130836,1,San Francisco,2019
1128193,1,San Francisco,2019
1126408,1,San Francisco,2019
1122143,1,San Francisco,2019
1106341,1,San Francisco,2019
1004310,1,San Francisco,2019
1000397,1,San Francisco,2019
802613,1,San Francisco,2019
993416,1,San Francisco,2019
1685734,1,San Francisco,2019
1685756,1,San Francisco,2019
886632,1,San Francisco,2019
880662,1,San Francisco,2019
879015,1,San Francisco,2019
1685868,1,San Francisco,2019
1686125,1,San Francisco,2019
862785,1,San Francisco,2019
861146,1,San Francisco,2019
860716,1,San Francisco,2019
856731,1,San Francisco,2019
856687,1,San Francisco,2019
847600,1,San Francisco,2019
847193,1,San Francisco,2019
846125,1,San Francisco,2019
843400,1,San Francisco,2019
841760,1,San Francisco,2019
839287,1,San Francisco,2019
838848,1,San Francisco,2019
837729,1,San Francisco,2019
829558,1,San Francisco,2019
824092,1,San Francisco,2019
822754,1,San Francisco,2019
820786,1,San Francisco,2019
813932,1,San Francisco,2019
811428,1,San Francisco,2019
802845,1,San Francisco,2019
903662,1,San Francisco,2019
905807,1,San Francisco,2019
910393,1,San Francisco,2019
1684844,1,San Francisco,2019
1684637,1,San Francisco,2019
991067,1,San Francisco,2019
986480,1,San Francisco,2019
974305,1,San Francisco,2019
974114,1,San Francisco,2019
973189,1,San Francisco,2019
962372,1,San Francisco,2019
962319,1,San Francisco,2019
953890,1,San Francisco,2019
951241,1,San Francisco,2019
950746,1,San Francisco,2019
938662,1,San Francisco,2019
931297,1,San Francisco,2019
912599,1,San Francisco,2019
930183,1,San Francisco,2019
928016,1,San Francisco,2019
923605,1,San Francisco,2019
922837,1,San Francisco,2019
1665155,1,San Francisco,2019
919866,1,San Francisco,2019
1685178,1,San Francisco,2019
918819,1,San Francisco,2019
1685226,1,San Francisco,2019
1685255,1,San Francisco,2019
1685412,1,San Francisco,2019
913104,1,San Francisco,2019
3767368,1,San Francisco,2019
7302,517,San Francisco,2020
46415,499,San Francisco,2020
17796,458,San Francisco,2020
34038,441,San Francisco,2020
3342,422,San Francisco,2020
2991,370,San Francisco,2020
179103,369,San Francisco,2020
49977,368,San Francisco,2020
819,319,San Francisco,2020
813284,311,San Francisco,2020
28,303,San Francisco,2020
8778,300,San Francisco,2020
756324,282,San Francisco,2020
2692,278,San Francisco,2020
1502573,263,San Francisco,2020
15206,261,San Francisco,2020
427781,258,San Francisco,2020
481366,254,San Francisco,2020
38530,246,San Francisco,2020
3558,229,San Francisco,2020
209572,229,San Francisco,2020
140881,224,San Francisco,2020
182135,224,San Francisco,2020
2692697,223,San Francisco,2020
336699,217,San Francisco,2020
13370,217,San Francisco,2020
9335,215,San Francisco,2020
279834,211,San Francisco,2020
2083765,208,San Francisco,2020
71944,202,San Francisco,2020
794812,198,San Francisco,2020
450494,182,San Francisco,2020
16101,181,San Francisco,2020
25480,178,San Francisco,2020
2785970,176,San Francisco,2020
108264,172,San Francisco,2020
2987,167,San Francisco,2020
133261,165,San Francisco,2020
398213,165,San Francisco,2020
4493,155,San Francisco,2020
20270,148,San Francisco,2020
33520,146,San Francisco,2020
386198,146,San Francisco,2020
9572,145,San Francisco,2020
2834108,144,San Francisco,2020
6316,138,San Francisco,2020
370296,138,San Francisco,2020
1,137,San Francisco,2020
938907,136,San Francisco,2020
7781,136,San Francisco,2020
29219,135,San Francisco,2020
735311,130,San Francisco,2020
2648590,130,San Francisco,2020
597060,128,San Francisco,2020
2527,127,San Francisco,2020
728009,124,San Francisco,2020
402292,121,San Francisco,2020
28037,119,San Francisco,2020
1458392,119,San Francisco,2020
29735,119,San Francisco,2020
3494,114,San Francisco,2020
213330,113,San Francisco,2020
60643,112,San Francisco,2020
31570,109,San Francisco,2020
242610,106,San Francisco,2020
364808,105,San Francisco,2020
60484,105,San Francisco,2020
1179,105,San Francisco,2020
81635,103,San Francisco,2020
1423323,103,San Francisco,2020
2594511,102,San Francisco,2020
2575248,102,San Francisco,2020
26610,99,San Francisco,2020
441699,97,San Francisco,2020
798633,94,San Francisco,2020
782447,94,San Francisco,2020
863468,90,San Francisco,2020
1869651,89,San Francisco,2020
2745908,88,San Francisco,2020
2627688,86,San Francisco,2020
1590670,86,San Francisco,2020
922305,85,San Francisco,2020
18764,83,San Francisco,2020
2031494,83,San Francisco,2020
158791,82,San Francisco,2020
725571,82,San Francisco,2020
3809,82,San Francisco,2020
896325,76,San Francisco,2020
2844024,76,San Francisco,2020
41820,75,San Francisco,2020
1537873,75,San Francisco,2020
866528,75,San Francisco,2020
1514232,74,San Francisco,2020
15162,71,San Francisco,2020
6755,70,San Francisco,2020
23297,69,San Francisco,2020
822239,69,San Francisco,2020
6930,68,San Francisco,2020
47230,65,San Francisco,2020
1415559,65,San Francisco,2020
32761,65,San Francisco,2020
1134714,64,San Francisco,2020
623412,64,San Francisco,2020
477,63,San Francisco,2020
473993,63,San Francisco,2020
91922,62,San Francisco,2020
8706,62,San Francisco,2020
254586,60,San Francisco,2020
234347,60,San Francisco,2020
45434,59,San Francisco,2020
1332368,58,San Francisco,2020
1010939,58,San Francisco,2020
506327,57,San Francisco,2020
2442028,56,San Francisco,2020
2833288,54,San Francisco,2020
913281,54,San Francisco,2020
35597,54,San Francisco,2020
975206,53,San Francisco,2020
445713,52,San Francisco,2020
27212,51,San Francisco,2020
126823,51,San Francisco,2020
36130,51,San Francisco,2020
2838326,50,San Francisco,2020
2834191,50,San Francisco,2020
2832198,50,San Francisco,2020
24029,49,San Francisco,2020
215669,49,San Francisco,2020
18790,49,San Francisco,2020
2580,49,San Francisco,2020
2514551,48,San Francisco,2020
3223,48,San Francisco,2020
2714907,48,San Francisco,2020
2615045,48,San Francisco,2020
5327,47,San Francisco,2020
508088,47,San Francisco,2020
2124550,47,San Francisco,2020
20291,45,San Francisco,2020
18189,44,San Francisco,2020
20465,43,San Francisco,2020
1768552,43,San Francisco,2020
2519468,43,San Francisco,2020
1099426,42,San Francisco,2020
168351,42,San Francisco,2020
275212,42,San Francisco,2020
19971,42,San Francisco,2020
210688,42,San Francisco,2020
98129,42,San Francisco,2020
2847281,41,San Francisco,2020
650714,41,San Francisco,2020
995965,41,San Francisco,2020
89029,41,San Francisco,2020
2492787,40,San Francisco,2020
2410542,40,San Francisco,2020
2796355,40,San Francisco,2020
294211,40,San Francisco,2020
316492,40,San Francisco,2020
13385,40,San Francisco,2020
2865910,39,San Francisco,2020
81888,39,San Francisco,2020
30064,38,San Francisco,2020
29323,38,San Francisco,2020
10201,38,San Francisco,2020
505,38,San Francisco,2020
35076,38,San Francisco,2020
425620,38,San Francisco,2020
115788,37,San Francisco,2020
1809129,36,San Francisco,2020
2754939,36,San Francisco,2020
2300830,36,San Francisco,2020
1576945,36,San Francisco,2020
2847276,36,San Francisco,2020
2659910,36,San Francisco,2020
586965,36,San Francisco,2020
2856631,35,San Francisco,2020
1752077,35,San Francisco,2020
347228,35,San Francisco,2020
1273849,34,San Francisco,2020
1295991,34,San Francisco,2020
32604,34,San Francisco,2020
2825732,34,San Francisco,2020
1369978,34,San Francisco,2020
25879,34,San Francisco,2020
2711010,34,San Francisco,2020
390652,33,San Francisco,2020
2730329,33,San Francisco,2020
2685643,33,San Francisco,2020
2795766,33,San Francisco,2020
1277278,32,San Francisco,2020
1671981,32,San Francisco,2020
573906,32,San Francisco,2020
2545105,32,San Francisco,2020
2773868,32,San Francisco,2020
2474838,32,San Francisco,2020
2777214,32,San Francisco,2020
1069564,32,San Francisco,2020
5179,31,San Francisco,2020
422579,31,San Francisco,2020
1160336,31,San Francisco,2020
2536917,31,San Francisco,2020
1678955,31,San Francisco,2020
2846966,31,San Francisco,2020
333666,31,San Francisco,2020
2300821,31,San Francisco,2020
16743,31,San Francisco,2020
201407,31,San Francisco,2020
1426003,30,San Francisco,2020
896378,30,San Francisco,2020
33964,30,San Francisco,2020
2835310,30,San Francisco,2020
38698,30,San Francisco,2020
32389,29,San Francisco,2020
2758691,29,San Francisco,2020
1102357,29,San Francisco,2020
448304,29,San Francisco,2020
642564,29,San Francisco,2020
905807,29,San Francisco,2020
6714,28,San Francisco,2020
80832,28,San Francisco,2020
2547124,28,San Francisco,2020
942449,28,San Francisco,2020
433000,28,San Francisco,2020
673365,28,San Francisco,2020
2758689,28,San Francisco,2020
372880,28,San Francisco,2020
1065491,28,San Francisco,2020
34112,27,San Francisco,2020
1044972,27,San Francisco,2020
1517007,27,San Francisco,2020
2835633,27,San Francisco,2020
2843124,27,San Francisco,2020
513070,26,San Francisco,2020
88577,26,San Francisco,2020
2573151,26,San Francisco,2020
2549135,26,San Francisco,2020
1244361,26,San Francisco,2020
183998,26,San Francisco,2020
30479,26,San Francisco,2020
741313,26,San Francisco,2020
553424,26,San Francisco,2020
1207305,25,San Francisco,2020
2778755,25,San Francisco,2020
1770258,25,San Francisco,2020
2591282,25,San Francisco,2020
250046,25,San Francisco,2020
3290,25,San Francisco,2020
2774197,25,San Francisco,2020
2718737,25,San Francisco,2020
1225687,24,San Francisco,2020
33107,24,San Francisco,2020
2621947,24,San Francisco,2020
2768861,24,San Francisco,2020
2792988,24,San Francisco,2020
1283670,24,San Francisco,2020
2143961,24,San Francisco,2020
1650762,24,San Francisco,2020
1382327,24,San Francisco,2020
16131,23,San Francisco,2020
2725204,23,San Francisco,2020
651291,23,San Francisco,2020
14771,23,San Francisco,2020
292993,23,San Francisco,2020
2746816,23,San Francisco,2020
170429,23,San Francisco,2020
2779909,23,San Francisco,2020
2656798,23,San Francisco,2020
150462,23,San Francisco,2020
2795728,23,San Francisco,2020
99796,23,San Francisco,2020
2758693,22,San Francisco,2020
1059076,22,San Francisco,2020
2847125,22,San Francisco,2020
1886576,22,San Francisco,2020
2686433,22,San Francisco,2020
2709600,22,San Francisco,2020
40735,22,San Francisco,2020
1213,22,San Francisco,2020
1425868,21,San Francisco,2020
333230,21,San Francisco,2020
1301041,21,San Francisco,2020
4721,21,San Francisco,2020
153558,21,San Francisco,2020
729537,21,San Francisco,2020
1385131,21,San Francisco,2020
385459,21,San Francisco,2020
440694,21,San Francisco,2020
10264,21,San Francisco,2020
2730843,20,San Francisco,2020
2702545,20,San Francisco,2020
1680584,20,San Francisco,2020
137476,20,San Francisco,2020
216259,20,San Francisco,2020
2847304,20,San Francisco,2020
1412565,20,San Francisco,2020
1792040,20,San Francisco,2020
1461304,20,San Francisco,2020
2867016,19,San Francisco,2020
2809455,19,San Francisco,2020
16460,19,San Francisco,2020
254706,19,San Francisco,2020
2762927,19,San Francisco,2020
1850654,19,San Francisco,2020
19925,19,San Francisco,2020
1411511,19,San Francisco,2020
449615,19,San Francisco,2020
2562112,19,San Francisco,2020
545781,19,San Francisco,2020
1079783,18,San Francisco,2020
2797743,18,San Francisco,2020
1651004,18,San Francisco,2020
2556473,18,San Francisco,2020
2758981,18,San Francisco,2020
2839267,18,San Francisco,2020
247291,18,San Francisco,2020
32371,18,San Francisco,2020
3735,18,San Francisco,2020
33434,17,San Francisco,2020
60485,17,San Francisco,2020
2806397,17,San Francisco,2020
1566405,17,San Francisco,2020
2844717,17,San Francisco,2020
2537479,17,San Francisco,2020
540919,17,San Francisco,2020
2262620,17,San Francisco,2020
2812046,17,San Francisco,2020
2865312,17,San Francisco,2020
32774,17,San Francisco,2020
432333,17,San Francisco,2020
1309030,17,San Francisco,2020
452267,17,San Francisco,2020
2370847,17,San Francisco,2020
18846,17,San Francisco,2020
2176521,17,San Francisco,2020
158474,16,San Francisco,2020
995945,16,San Francisco,2020
593295,16,San Francisco,2020
138884,16,San Francisco,2020
952718,16,San Francisco,2020
2796955,16,San Francisco,2020
2722562,16,San Francisco,2020
544252,16,San Francisco,2020
1444608,16,San Francisco,2020
2466068,16,San Francisco,2020
1129277,16,San Francisco,2020
507669,16,San Francisco,2020
1198754,16,San Francisco,2020
2802894,16,San Francisco,2020
82286,16,San Francisco,2020
2706005,16,San Francisco,2020
70362,16,San Francisco,2020
2507842,16,San Francisco,2020
779181,16,San Francisco,2020
1481935,16,San Francisco,2020
44387,16,San Francisco,2020
2786999,16,San Francisco,2020
757784,16,San Francisco,2020
280682,16,San Francisco,2020
718846,16,San Francisco,2020
1587792,16,San Francisco,2020
2823227,16,San Francisco,2020
2820331,16,San Francisco,2020
133343,15,San Francisco,2020
1382094,15,San Francisco,2020
2847005,15,San Francisco,2020
2785945,15,San Francisco,2020
2685146,15,San Francisco,2020
1665544,15,San Francisco,2020
512933,15,San Francisco,2020
16163,15,San Francisco,2020
462677,15,San Francisco,2020
1525980,15,San Francisco,2020
2811838,15,San Francisco,2020
77293,15,San Francisco,2020
4508,15,San Francisco,2020
69864,15,San Francisco,2020
560017,15,San Francisco,2020
2854594,14,San Francisco,2020
155444,14,San Francisco,2020
1482518,14,San Francisco,2020
1774544,14,San Francisco,2020
273108,14,San Francisco,2020
403027,14,San Francisco,2020
2674909,14,San Francisco,2020
1686887,14,San Francisco,2020
2822964,14,San Francisco,2020
2640730,14,San Francisco,2020
471071,14,San Francisco,2020
791653,14,San Francisco,2020
7824,14,San Francisco,2020
2721367,14,San Francisco,2020
2560083,14,San Francisco,2020
2583777,14,San Francisco,2020
2754206,14,San Francisco,2020
845623,14,San Francisco,2020
2749845,14,San Francisco,2020
732649,14,San Francisco,2020
697682,14,San Francisco,2020
2738668,14,San Francisco,2020
2498015,14,San Francisco,2020
987125,14,San Francisco,2020
1666723,14,San Francisco,2020
1117265,14,San Francisco,2020
96781,14,San Francisco,2020
1125668,14,San Francisco,2020
2859438,13,San Francisco,2020
2767853,13,San Francisco,2020
554554,13,San Francisco,2020
328713,13,San Francisco,2020
919017,13,San Francisco,2020
793248,13,San Francisco,2020
2843388,13,San Francisco,2020
2514843,13,San Francisco,2020
677479,13,San Francisco,2020
1569595,13,San Francisco,2020
861881,13,San Francisco,2020
447983,13,San Francisco,2020
2669296,13,San Francisco,2020
1302734,13,San Francisco,2020
819792,13,San Francisco,2020
2859041,13,San Francisco,2020
2661161,13,San Francisco,2020
2835511,13,San Francisco,2020
1427418,13,San Francisco,2020
2467317,13,San Francisco,2020
2844368,13,San Francisco,2020
2828622,13,San Francisco,2020
1423472,13,San Francisco,2020
2734657,13,San Francisco,2020
2809377,13,San Francisco,2020
483810,13,San Francisco,2020
1428564,13,San Francisco,2020
2832938,13,San Francisco,2020
2659006,13,San Francisco,2020
1908826,13,San Francisco,2020
184144,13,San Francisco,2020
2698694,13,San Francisco,2020
40811,12,San Francisco,2020
113689,12,San Francisco,2020
218533,12,San Francisco,2020
2370842,12,San Francisco,2020
108454,12,San Francisco,2020
52598,12,San Francisco,2020
2862159,12,San Francisco,2020
2468975,12,San Francisco,2020
200077,12,San Francisco,2020
2862287,12,San Francisco,2020
1749327,12,San Francisco,2020
36876,12,San Francisco,2020
1505470,12,San Francisco,2020
2836460,12,San Francisco,2020
1207639,12,San Francisco,2020
506425,12,San Francisco,2020
1163088,12,San Francisco,2020
2865056,12,San Francisco,2020
2721678,12,San Francisco,2020
2843992,12,San Francisco,2020
936413,12,San Francisco,2020
497289,12,San Francisco,2020
349220,12,San Francisco,2020
18370,12,San Francisco,2020
841766,12,San Francisco,2020
1365326,12,San Francisco,2020
397178,12,San Francisco,2020
2797539,11,San Francisco,2020
2227517,11,San Francisco,2020
2199158,11,San Francisco,2020
1410423,11,San Francisco,2020
1221242,11,San Francisco,2020
2773996,11,San Francisco,2020
226701,11,San Francisco,2020
2459049,11,San Francisco,2020
501292,11,San Francisco,2020
2144132,11,San Francisco,2020
667986,11,San Francisco,2020
867879,11,San Francisco,2020
2837060,11,San Francisco,2020
2753521,11,San Francisco,2020
2562051,11,San Francisco,2020
2764207,11,San Francisco,2020
1766,11,San Francisco,2020
2572660,11,San Francisco,2020
536,11,San Francisco,2020
33957,11,San Francisco,2020
2574088,11,San Francisco,2020
400629,11,San Francisco,2020
2855718,11,San Francisco,2020
2075679,11,San Francisco,2020
2866934,11,San Francisco,2020
1577384,11,San Francisco,2020
216507,11,San Francisco,2020
1485938,11,San Francisco,2020
1875842,11,San Francisco,2020
1449526,11,San Francisco,2020
1881456,11,San Francisco,2020
2831118,10,San Francisco,2020
2792842,10,San Francisco,2020
2835365,10,San Francisco,2020
2843987,10,San Francisco,2020
23018,10,San Francisco,2020
2843022,10,San Francisco,2020
2516701,10,San Francisco,2020
6757,10,San Francisco,2020
293881,10,San Francisco,2020
2566626,10,San Francisco,2020
2525745,10,San Francisco,2020
44540,10,San Francisco,2020
2817812,10,San Francisco,2020
1721464,10,San Francisco,2020
1690351,10,San Francisco,2020
749222,10,San Francisco,2020
402306,10,San Francisco,2020
2833870,10,San Francisco,2020
547500,10,San Francisco,2020
2939483,10,San Francisco,2020
2157737,10,San Francisco,2020
397632,10,San Francisco,2020
1970819,10,San Francisco,2020
2657421,10,San Francisco,2020
393367,10,San Francisco,2020
20158,10,San Francisco,2020
410135,10,San Francisco,2020
31034,10,San Francisco,2020
21209,10,San Francisco,2020
2819775,10,San Francisco,2020
182994,10,San Francisco,2020
498508,10,San Francisco,2020
1647135,10,San Francisco,2020
2701800,10,San Francisco,2020
1493045,10,San Francisco,2020
248649,10,San Francisco,2020
3243,10,San Francisco,2020
2785966,10,San Francisco,2020
2656263,9,San Francisco,2020
30084,9,San Francisco,2020
29394,9,San Francisco,2020
2865374,9,San Francisco,2020
2600349,9,San Francisco,2020
2667203,9,San Francisco,2020
2704215,9,San Francisco,2020
2773572,9,San Francisco,2020
2724474,9,San Francisco,2020
216872,9,San Francisco,2020
2823953,9,San Francisco,2020
361852,9,San Francisco,2020
1745815,9,San Francisco,2020
2817195,9,San Francisco,2020
936706,9,San Francisco,2020
2835182,9,San Francisco,2020
1650502,9,San Francisco,2020
1577608,9,San Francisco,2020
1454614,9,San Francisco,2020
198946,9,San Francisco,2020
663371,9,San Francisco,2020
50657,9,San Francisco,2020
1050822,9,San Francisco,2020
579017,9,San Francisco,2020
2830342,9,San Francisco,2020
517563,9,San Francisco,2020
731625,9,San Francisco,2020
934308,9,San Francisco,2020
1149476,9,San Francisco,2020
817462,9,San Francisco,2020
808806,9,San Francisco,2020
2842754,9,San Francisco,2020
847166,9,San Francisco,2020
767031,9,San Francisco,2020
2530516,9,San Francisco,2020
2862559,9,San Francisco,2020
2170281,9,San Francisco,2020
812002,9,San Francisco,2020
1859943,9,San Francisco,2020
2437805,9,San Francisco,2020
820706,9,San Francisco,2020
